num_ops num_float_ops num_comp_ops deepest_loop_level num_threads num_lambda_iter t(5) t(50) t(500) t(5000)
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 6 100 0.00893424 0.0202477 0.035531 0.0238822
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 8 100 0.00773276 0.0208875 0.0358968 0.0313749
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 10 100 0.00589656 0.0216812 0.0363275 0.0304295
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 12 100 0.00577231 0.0205842 0.0349137 0.0302386
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 14 100 0.00607403 0.0213739 0.0358236 0.0302614
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 16 100 0.00640822 0.0214439 0.0354412 0.0316991
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 18 100 0.00574172 0.0205822 0.0353254 0.0422543
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 20 100 0.00597688 0.0211675 0.0492792 0.0397768
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 22 100 0.00552158 0.0203485 0.0349129 0.029484
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 24 100 0.00571853 0.0294039 0.0472394 0.0389347
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 26 100 0.00581429 0.0299755 0.0475475 0.0341952
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 28 100 0.00579159 0.0291345 0.0338403 0.0407345
../functions/mat_mat5.hpp 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 4002004 2000000 1001002 2 30 100 0.00582106 0.0297691 0.0472224 0.0393619
