filename num_threads num_ops num_float_ops num_comp_ops num_lambda_iter deepest_loop_level num_int_var num_float_var num_if_stmts num_if_stmts_in_loop time(1) time(5) time(50) time(500)
../functions/mat_vect2.hpp 6 402 0 101 0 1 1 0 0 0 0.00526464 0.00141491 0.00135569 0.00272891 
../functions/mat_vect2.hpp 8 402 0 101 0 1 1 0 0 0 0.00571372 0.00146841 0.00129521 0.00274979 
../functions/mat_vect2.hpp 10 402 0 101 0 1 1 0 0 0 0.00638985 0.00278716 0.00256946 0.00333311 
../functions/mat_vect2.hpp 12 402 0 101 0 1 1 0 0 0 0.00805459 0.00283898 0.00245897 0.0037217 
../functions/mat_vect2.hpp 14 402 0 101 0 1 1 0 0 0 0.00718206 0.00325314 0.00303761 0.00281041 
../functions/mat_vect2.hpp 16 402 0 101 0 1 1 0 0 0 0.01039 0.0034737 0.00264559 0.00353914 
../functions/mat_vect2.hpp 18 402 0 101 0 1 1 0 0 0 0.0108987 0.00411582 0.00260187 0.00336684 
../functions/mat_vect2.hpp 20 402 0 101 0 1 1 0 0 0 0.00761612 0.00288333 0.00253433 0.00281433 
../functions/mat_vect2.hpp 22 402 0 101 0 1 1 0 0 0 0.00765202 0.00325446 0.00281488 0.0038852 
../functions/mat_vect2.hpp 24 402 0 101 0 1 1 0 0 0 0.00911743 0.00355834 0.0031386 0.00393088 
../functions/mat_vect2.hpp 26 402 0 101 0 1 1 0 0 0 0.00736958 0.00330601 0.00290624 0.00313113 
../functions/mat_vect2.hpp 28 402 0 101 0 1 1 0 0 0 0.00919104 0.00324811 0.0030654 0.00350841 
../functions/mat_vect2.hpp 30 402 0 101 0 1 1 0 0 0 0.00920948 0.00323854 0.0027419 0.00309243 
../functions/mat_vect2.hpp 32 402 0 101 0 1 1 0 0 0 0.0299715 0.00332521 0.00275908 0.0036717 
../functions/mat_vect3.hpp 1 402 0 101 0 1 1 0 0 0 0.000609645 0.000268191 0.000257435 0.000186127 
../functions/mat_vect3.hpp 2 402 0 101 0 1 1 0 0 0 0.0005808 0.000253244 0.000241581 0.000191505 
../functions/mat_vect3.hpp 4 402 0 101 0 1 1 0 0 0 0.000678718 0.00031275 0.000172578 0.000195416 
../functions/mat_vect3.hpp 6 402 0 101 0 1 1 0 0 0 0.000759244 0.000369531 0.000178933 0.000187454 
../functions/mat_vect3.hpp 8 402 0 101 0 1 1 0 0 0 0.000812743 0.000247098 0.000179911 0.000249613 
../functions/mat_vect3.hpp 10 402 0 101 0 1 1 0 0 0 0.00140053 0.000537917 0.000170343 0.000239975 
../functions/mat_vect3.hpp 12 402 0 101 0 1 1 0 0 0 0.00115748 0.000598819 0.000187454 0.000205893 
../functions/mat_vect3.hpp 14 402 0 101 0 1 1 0 0 0 0.00176929 0.000565225 0.000275803 0.000256387 
../functions/mat_vect3.hpp 16 402 0 101 0 1 1 0 0 0 0.00374608 0.000487841 0.000308489 0.000240463 
../functions/mat_vect3.hpp 18 402 0 101 0 1 1 0 0 0 0.00178919 0.000535752 0.000195206 0.000208337 
../functions/mat_vect3.hpp 20 402 0 101 0 1 1 0 0 0 0.00163086 0.000409968 0.00021134 0.000276502 
../functions/mat_vect3.hpp 22 402 0 101 0 1 1 0 0 0 0.00172822 0.000509283 0.000165803 0.000219372 
../functions/mat_vect3.hpp 24 402 0 101 0 1 1 0 0 0 0.00156521 0.000396628 0.000178444 0.000302343 
../functions/mat_vect3.hpp 26 402 0 101 0 1 1 0 0 0 0.0147345 0.000404451 0.000182775 0.000238159 
../functions/mat_vect3.hpp 28 402 0 101 0 1 1 0 0 0 0.00312358 0.000366667 0.000239556 0.000249054 
../functions/mat_vect3.hpp 30 402 0 101 0 1 1 0 0 0 0.00283765 0.000420654 0.000201911 0.000190248 
../functions/mat_vect3.hpp 32 402 0 101 0 1 1 0 0 0 0.00305542 0.000374768 0.000107137 0.000143384 
../functions/mat_vect.hpp 1 402 0 101 0 1 1 0 0 0 0.382524 0.289435 0.285053 0.300588 
../functions/mat_vect.hpp 2 402 0 101 0 1 1 0 0 0 0.230596 0.167051 0.185724 0.166372 
../functions/mat_vect.hpp 4 402 0 101 0 1 1 0 0 0 0.149034 0.0936326 0.0924263 0.0898475 
../functions/mat_vect.hpp 6 402 0 101 0 1 1 0 0 0 0.0970767 0.0664122 0.0779638 0.0743932 
../functions/mat_vect.hpp 8 402 0 101 0 1 1 0 0 0 0.0689773 0.0492905 0.0488968 0.0571016 
../functions/mat_vect.hpp 10 402 0 101 0 1 1 0 0 0 0.085264 0.0708805 0.0757646 0.0761437 
../functions/mat_vect.hpp 12 402 0 101 0 1 1 0 0 0 0.0991449 0.0855613 0.0814175 0.0795837 
../functions/mat_vect.hpp 14 402 0 101 0 1 1 0 0 0 0.125018 0.0951196 0.0887447 0.0860716 
../functions/mat_vect.hpp 16 402 0 101 0 1 1 0 0 0 0.102358 0.0973986 0.0882427 0.103602 
../functions/mat_vect.hpp 18 402 0 101 0 1 1 0 0 0 0.102134 0.10114 0.0694571 0.0855205 
../functions/mat_vect.hpp 20 402 0 101 0 1 1 0 0 0 0.116767 0.0676092 0.0677041 0.0674757 
../functions/mat_vect.hpp 22 402 0 101 0 1 1 0 0 0 0.12512 0.0779087 0.0511742 0.0634045 
../functions/mat_vect.hpp 24 402 0 101 0 1 1 0 0 0 0.10063 0.0497226 0.049571 0.0525151 
../functions/mat_vect.hpp 26 402 0 101 0 1 1 0 0 0 0.13642 0.0490749 0.0484231 0.0403609 
../functions/mat_vect.hpp 28 402 0 101 0 1 1 0 0 0 0.132862 0.0450553 0.0432667 0.0422566 
../functions/mat_vect.hpp 30 402 0 101 0 1 1 0 0 0 0.123332 0.0895384 0.04426 0.0406369 
../functions/mat_vect.hpp 32 402 0 101 0 1 1 0 0 0 0.175308 0.0446786 0.0440162 0.0490794 
../functions/sum_up2.hpp 1 402 0 101 0 1 1 0 0 0 0.00034341 9.4914e-05 9.3308e-05 8.5975e-05 
../functions/sum_up2.hpp 2 402 0 101 0 1 1 0 0 0 0.000432946 0.000122781 0.000109162 0.00012774 
../functions/sum_up2.hpp 4 402 0 101 0 1 1 0 0 0 0.000585549 0.000178235 0.000234527 0.000172578 
../functions/sum_up2.hpp 6 402 0 101 0 1 1 0 0 0 0.00056341 0.000257435 0.000269378 0.000270356 
../functions/sum_up2.hpp 8 402 0 101 0 1 1 0 0 0 0.000777263 0.00033 0.000288235 0.000285022 
../functions/sum_up2.hpp 10 402 0 101 0 1 1 0 0 0 0.00106662 0.000562083 0.000542736 0.000540083 
../functions/sum_up2.hpp 12 402 0 101 0 1 1 0 0 0 0.00116879 0.000606851 0.000610832 0.000599588 
../functions/sum_up2.hpp 14 402 0 101 0 1 1 0 0 0 0.00114149 0.000781104 0.000746255 0.000789347 
../functions/sum_up2.hpp 16 402 0 101 0 1 1 0 0 0 0.00113709 0.000833835 0.000745905 0.000834883 
../functions/sum_up2.hpp 18 402 0 101 0 1 1 0 0 0 0.0012936 0.00086233 0.000780756 0.000846267 
../functions/sum_up2.hpp 20 402 0 101 0 1 1 0 0 0 0.0013156 0.000935943 0.000841587 0.000791162 
../functions/sum_up2.hpp 22 402 0 101 0 1 1 0 0 0 0.00648728 0.00110719 0.0010252 0.00104755 
../functions/sum_up2.hpp 24 402 0 101 0 1 1 0 0 0 0.00167081 0.00118563 0.00116691 0.00116684 
../functions/sum_up2.hpp 26 402 0 101 0 1 1 0 0 0 0.00151709 0.00105013 0.00106606 0.00111027 
../functions/sum_up2.hpp 28 402 0 101 0 1 1 0 0 0 0.00177921 0.00148587 0.00151046 0.00137175 
../functions/sum_up2.hpp 30 402 0 101 0 1 1 0 0 0 0.00192203 0.00133313 0.00129255 0.00137853 
../functions/sum_up2.hpp 32 402 0 101 0 1 1 0 0 0 0.00224491 0.00147742 0.00132363 0.00141554 
../functions/sum_up.hpp 1 402 0 101 0 1 1 0 0 0 0.000359543 0.00010113 9.0444e-05 7.7384e-05 
../functions/sum_up.hpp 2 402 0 101 0 1 1 0 0 0 0.000379727 0.000125016 0.000112584 0.00012753 
../functions/sum_up.hpp 4 402 0 101 0 1 1 0 0 0 0.000493917 0.000314076 0.000187943 0.000183054 
../functions/sum_up.hpp 6 402 0 101 0 1 1 0 0 0 0.000581219 0.000217625 0.000190876 0.000193041 
../functions/sum_up.hpp 8 402 0 101 0 1 1 0 0 0 0.000697086 0.000246609 0.000234108 0.000258134 
../functions/sum_up.hpp 10 402 0 101 0 1 1 0 0 0 0.000758197 0.000524159 0.000576889 0.00054993 
../functions/sum_up.hpp 12 402 0 101 0 1 1 0 0 0 0.00087113 0.000629689 0.000546159 0.000537499 
../functions/sum_up.hpp 14 402 0 101 0 1 1 0 0 0 0.00129681 0.000726908 0.000810369 0.000791861 
../functions/sum_up.hpp 16 402 0 101 0 1 1 0 0 0 0.00117508 0.000885936 0.000803524 0.000827061 
../functions/sum_up.hpp 18 402 0 101 0 1 1 0 0 0 0.00186686 0.000961924 0.00104985 0.00101312 
../functions/sum_up.hpp 20 402 0 101 0 1 1 0 0 0 0.00183152 0.000997124 0.0010282 0.00102646 
../functions/sum_up.hpp 22 402 0 101 0 1 1 0 0 0 0.0019323 0.00103784 0.00109567 0.00112752 
../functions/sum_up.hpp 24 402 0 101 0 1 1 0 0 0 0.00125854 0.00104944 0.00112172 0.000999219 
../functions/sum_up.hpp 26 402 0 101 0 1 1 0 0 0 0.00203587 0.0013478 0.0013705 0.00135904 
../functions/sum_up.hpp 28 402 0 101 0 1 1 0 0 0 0.00227822 0.00150711 0.0014249 0.00147582 
../functions/sum_up.hpp 30 402 0 101 0 1 1 0 0 0 0.00185918 0.00135625 0.00151199 0.00154 
../functions/sum_up.hpp 32 402 0 101 0 1 1 0 0 0 0.00236476 0.00157555 0.0014571 0.00157373 
